#
# $Id: adxectivos.txt,v 1.4 2007/10/03 07:03:01 fmendez Exp $
# $Name:  $
#	
aaronita,M,S
pasteurizados,M,P,pasteurizado
pastoral,A,S,pastoral
pastorales,A,P,pastoral
pastoricia,F,S,pastoricio
pastoricias,F,P,pastoricio
pastoricio,M,S,pastoricio
pastoricios,M,P,pastoricio
pastoriega,F,S,pastoriego
pastoriegas,F,P,pastoriego
pastoriego,M,S,pastoriego
pastoriegos,M,P,pastoriego
pastoril,A,S,pastoril
pastoriles,A,P,pastoril
pastorona,F,S,pastorón
pastoronas,F,P,pastorón
pastorones,M,P,pastorón
pastorón,M,S,pastorón
pastosa,F,S,pastoso
pastosas,F,P,pastoso
pastoso,M,S,pastoso
pastosos,M,P,pastoso
pastrana,F,S,pastrano
pastranas,F,P,pastrano
pastrano,M,S,pastrano
pastranos,M,P,pastrano
pastueño,M,S,pastueño
pastueños,M,P,pastueño
pastusa,F,S,pastuso
pastusas,F,P,pastuso
pastuso,M,S,pastuso
pastusos,M,P,pastuso
pasuda,F,S,pasudo
pasudas,F,P,pasudo
pasudo,M,S,pasudo
pasudos,M,P,pasudo
pasusa,F,S,pasuso
pasusas,F,P,pasuso
pasuso,M,S,pasuso
pasusos,M,P,pasuso
pataca,F,S,pataco
patacas,F,P,pataco
pataco,M,S,pataco
patacos,M,P,pataco
patada,M,S
patadas,M,P,patada
patagona,F,S,patagón
patagonas,F,P,patagón
patagones,M,P,patagón
patagón,M,S,patagón
patagónica,F,S,patagónico
patagónicas,F,P,patagónico
patagónico,M,S,patagónico
patagónicos,M,P,patagónico
pataratera,F,S,pataratero
patarateras,F,P,pataratero
pataratero,M,S,pataratero
patarateros,M,P,pataratero
patarrosa,F,S,patarroso
patarrosas,F,P,patarroso
patarroso,M,S,patarroso
patarrosos,M,P,patarroso
patatera,F,S,patatero
patateras,F,P,patatero
patatero,M,S,patatero
patateros,M,P,patatero
patavina,F,S,patavino
patavinas,F,P,patavino
patavino,M,S,patavino
patavinos,M,P,patavino
patees,M,P
patente,A,S
patentes,A,P,patente
patera,F,S
pateras,F,P,patera
paterna,F,S
paternal,A,S,paternal
paternales,A,P,paternal
paternalista,A,S
paternalistas,A,P,paternalista
paternas,F,P,paterno
paterno,M,S,paterno
paternos,M,P,paterno
patero,M,S,patero
pateros,M,P,patero
patiabierta,F,S,patiabierto
patiabiertas,F,P,patiabierto
patiabierto,M,S,patiabierto
patiabiertos,M,P,patiabierto
patialba,F,S,patialbo
patialbas,F,P,patialbo
patialbo,M,S,patialbo
patialbos,M,P,patialbo
patiblanca,F,S,patiblanco
patiblancas,F,P,patiblanco
patiblanco,M,S,patiblanco
patiblancos,M,P,patiblanco
patibularia,F,S,patibulario
patibularias,F,P,patibulario
patibulario,M,S,patibulario
patibularios,M,P,patibulario
paticoja,F,S,paticojo
paticojas,F,P,paticojo
paticojo,M,S,paticojo
paticojos,M,P,paticojo
patidifusa,F,S,patidifuso
patidifusas,F,P,patidifuso
patidifuso,M,S,patidifuso
patidifusos,M,P,patidifuso
patiestevada,F,S,patiestevado
patiestevadas,F,P,patiestevado
patiestevado,M,S,patiestevado
patiestevados,M,P,patiestevado
patihendida,F,S,patihendido
patihendidas,F,P,patihendido
patihendido,M,S,patihendido
patihendidos,M,P,patihendido
patilluda,F,S,patilludo
patilludas,F,P,patilludo
patilludo,M,S,patilludo
patilludos,M,P,patilludo
patimuleña,F,S,patimuleño
patimuleñas,F,P,patimuleño
patimuleño,M,S,patimuleño
patimuleños,M,P,patimuleño
patinador,M,S,patinador
patinadora,F,S,patinador
patinadoras,F,P,patinador
patinadores,M,P,patinador
patitiesa,F,S,patitieso
patitiesas,F,P,patitieso
patitieso,M,S,patitieso
patitiesos,M,P,patitieso
patituerta,F,S,patituerto
patituertas,F,P,patituerto
patituerto,M,S,patituerto
patituertos,M,P,patituerto
patizamba,F,S,patizambo
patizambas,F,P,patizambo
patizambo,M,S,patizambo
patizambos,M,P,patizambo
patognomónica,F,S,patognomónico
patognomónicas,F,P,patognomónico
patognomónico,M,S,patognomónico
patognomónicos,M,P,patognomónico
patogénica,F,S,patogénico
patogénicas,F,P,patogénico
patogénico,M,S,patogénico
patogénicos,M,P,patogénico
patoja,F,S,patojo
patojas,F,P,patojo
patojo,M,S,patojo
patojos,M,P,patojo
patológica,F,S,patológico
patológicas,F,P,patológico
patológico,M,S,patológico
patológicos,M,P,patológico
patona,F,S
patonas,F,P
patones,M,P,pato
patosa,F,S,patoso
patosas,F,P,patoso
patoso,M,S,patoso
patosos,M,P,patoso
patotera,F,S,patotero
patoteras,F,P,patotero
patotero,M,S,patotero
patoteros,M,P,patotero
patrañera,F,S,patrañero
patrañeras,F,P,patrañero
patrañero,M,S,patrañero
patrañeros,M,P,patrañero
patria,F,S
patriarcal,A,S,patriarcal
patriarcales,A,P,patriarcal
patrias,F,P,patria
patricia,F,S
patriciana,F,S,patriciano
patricianas,F,P,patriciano
patriciano,M,S,patriciano
patricianos,M,P,patriciano
patricias,F,P,patricio
patricio,M,S,patricio
patricios,M,P,patricio
patrimonial,A,S,patrimonial
patrimoniales,A,P,patrimonial
patrimonialista,A,S,patrio
patrimonialistas,A,P,patrio
patrio,M,S,patrio
patrios,M,P,patrio
patriotera,F,S,patriotero
patrioteras,F,P,patriotero
patriotero,M,S,patriotero
patrioteros,M,P,patriotero
patriótica,F,S,patriótico
patrióticas,F,P,patriótico
patriótico,M,S,patriótico
patrióticos,M,P,patriótico
patrocinador,M,S,patrocinador
patrocinadora,F,S,patrocinador
patrocinadoras,F,P,patrocinador
patrocinadores,M,P,patrocinador
patronada,F,S,patronado
patronadas,F,P,patronado
patronado,M,S,patronado
patronados,M,P,patronado
patronal,A,S,patronal
patronales,A,P,patrono
patronil,A,S,patronil
patroniles,A,P,patronil
patronímica,F,S,patronímico
patronímicas,F,P,patronímico
patronímico,M,S,patronímico
patronímicos,M,P,patronímico
patrullera,F,S,patrullero
patrulleras,F,P,patrullero
patrullero,M,S,patrullero
patrulleros,M,P,patrullero
patrística,F,S,patrístico
patrísticas,F,P,patrístico
patrístico,M,S,patrístico
patrísticos,M,P,patrístico
patuda,F,S,patudo
patudas,F,P,patudo
patudo,M,S,patudo
patudos,M,P,patudo
patuleca,F,S,patuleco
patulecas,F,P,patuleco
patuleco,M,S,patuleco
patulecos,M,P,patuleco
paturra,F,S,paturro
paturras,F,P,paturro
paturro,M,S,paturro
paturros,M,P,paturro
paté,M,S
patética,F,S,patético
patéticas,F,P,patético
patético,M,S,patético
patéticos,M,P,patético
patón,M,S
paulatina,F,S,paulatino
paulatinas,F,P,paulatino
paulatino,M,S,paulatino
paulatinos,M,P,paulatino
paules,A,P
paulina,F,S,paulino
paulinas,F,P,paulino
paulino,M,S,paulino
paulinos,M,P,paulino
pausada,F,S,pausado
pausadas,F,P,pausado
pausado,M,S,pausado
pausados,M,P,pausado
pautada,F,S,pautado
pautadas,F,P,pautado
pautado,M,S,pautado
pautados,M,P,pautado
paviana,F,S,paviano
pavianas,F,P,paviano
paviano,M,S,paviano
pavianos,M,P,paviano
pavisosa,F,S,pavisoso
pavisosas,F,P,pavisoso
pavisoso,M,S,pavisoso
pavisosos,M,P,pavisoso
pavitonta,F,S,pavitonto
pavitontas,F,P,pavitonto
pavitonto,M,S,pavitonto
pavitontos,M,P,pavitonto
pavonada,F,S
pavonadas,F,P,pavonado
pavonado,M,S
pavonador,M,S,pavonador
pavonadora,F,S,pavonador
pavonadoras,F,P,pavonador
pavonadores,M,P,pavonador
pavonados,M,P,pavonado
pavorida,F,S,pavorido
pavoridas,F,P,pavorido
pavorido,M,S,pavorido
pavoridos,M,P,pavorido
pavorosa,F,S,pavoroso
pavorosas,F,P,pavoroso
pavoroso,M,S,pavoroso
pavorosos,M,P,pavoroso
paya,F,S
payaguá,A,S
payaguás,A,P
payanesa,F,S
payanesas,F,P
payaneses,M,P
payanés,M,S
payas,F,P,paya
payasa,F,S,payaso
payasas,F,P,payaso
payaso,M,S,payaso
payasos,M,P,payaso
payo,M,S,payo
payos,M,P,payo
pazguata,F,S,pazguato
pazguatas,F,P,pazguato
pazguato,M,S,pazguato
pazguatos,M,P,pazguato
pazpuerca,M,S
pazpuercas,M,P,pazpuerca
pañera,F,S,pañero
pañeras,F,P,pañero
pañero,M,S,pañero
pañeros,M,P,pañero
pañosa,F,S,pañoso
pañosas,F,P,pañoso
pañoso,M,S,pañoso
pañosos,M,P,pañoso
paúl,A,S
peatonal,A,S,peatonal
peatonales,A,P,peatonal
pecable,A,S,pecable
pecables,A,P,pecable
pecador,M,S,pecador
pecadora,F,S,pecador
pecadoras,F,P,pecador
pecadores,M,P,pecador
pecadoriza,F,S,pecadorizo
pecadorizas,F,P,pecadorizo
pecadorizo,M,S,pecadorizo
pecadorizos,M,P,pecadorizo
pecadrices,F,P
pecadriz,F,S
pecaminosa,F,S,pecaminoso
pecaminosas,F,P,pecaminoso
pecaminoso,M,S,pecaminoso
pecaminosos,M,P,pecaminoso
pecante,A,S
pecantes,A,P,pecante
pecatrices,F,P
pecatriz,F,S
peceña,F,S,peceño
peceñas,F,P,peceño
peceño,M,S,peceño
peceños,M,P,peceño
peche,M,S
pechera,F,S,pechero
pecheras,F,P,pechero
pechero,M,S,pechero
pecheros,M,P,pechero
peches,M,P,peche
pechiblanca,F,S,pechiblanco
pechiblancas,F,P,pechiblanco
pechiblanco,M,S,pechiblanco
pechiblancos,M,P,pechiblanco
pechisacada,F,S,pechisacado
pechisacadas,F,P,pechisacado
pechisacado,M,S,pechisacado
pechisacados,M,P,pechisacado
pechoña,F,S,pechoño
pechoñas,F,P,pechoño
pechoño,M,S,pechoño
pechoños,M,P,pechoño
pechugona,F,S,pechugón
pechugonas,F,P,pechugón
pechugones,M,P,pechugón
pechugón,M,S,pechugón
pecienta,F,S,peciento
pecientas,F,P,peciento
peciento,M,S,peciento
pecientos,M,P,peciento
peciluenga,F,S,peciluengo
peciluengas,F,P,peciluengo
peciluengo,M,S,peciluengo
peciluengos,M,P,peciluengo
pecinosa,F,S,pecinoso
pecinosas,F,P,pecinoso
pecinoso,M,S,pecinoso
pecinosos,M,P,pecinoso
peciolada,F,S,peciolado
pecioladas,F,P,peciolado
peciolado,M,S,peciolado
peciolados,M,P,peciolado
pecosa,F,S,pecoso
pecosas,F,P,pecoso
pecoso,M,S,pecoso
pecosos,M,P,pecoso
pectiniforme,A,S
pectiniformes,A,P,pectiniforme
pectoral,A,S,pectoral
pectorales,A,P,pectoral
pecuaria,F,S,pecuario
pecuarias,F,P,pecuario
pecuario,M,S,pecuario
pecuarios,M,P,pecuario
peculiar,A,S,peculiar
peculiares,A,P,peculiar
pecunial,A,S,pecunial
pecuniales,A,P,pecunial
pecuniaria,F,S,pecuniario
pecuniarias,F,P,pecuniario
pecuniario,M,S,pecuniario
pecuniarios,M,P,pecuniario
pedagógica,F,S,pedagógico
pedagógicas,F,P,pedagógico
pedagógico,M,S,pedagógico
pedagógicos,M,P,pedagógico
pedaliácea,F,S,pedaliáceo
pedaliáceas,F,P,pedaliáceo
pedaliáceo,M,S,pedaliáceo
pedaliáceos,M,P,pedaliáceo
pedante,A,S
pedantes,A,P,pedante
pedantesca,F,S,pedantesco
pedantescas,F,P,pedantesco
pedantesco,M,S,pedantesco
pedantescos,M,P,pedantesco
pedernalina,F,S,pedernalino
pedernalinas,F,P,pedernalino
pedernalino,M,S,pedernalino
pedernalinos,M,P,pedernalino
pedestre,A,S
pedestres,A,P,pedestre
pedia,F,S
pedias,F,P,pedio
pedicular,A,S,pedicular
pediculares,A,P,pedicular
pediculicida,M,S
pediculicidas,M,P
pedidor,M,S,pedidor
pedidora,F,S,pedidor
pedidoras,F,P,pedidor
pedidores,M,P,pedidor
pedigona,F,S,pedigón
pedigonas,F,P,pedigón
pedigones,M,P,pedigón
pedigón,M,S,pedigón
pedigüeña,F,S,pedigüeño
pedigüeñas,F,P,pedigüeño
pedigüeño,M,S,pedigüeño
pedigüeños,M,P,pedigüeño
pedio,M,S,pedio
pedios,M,P,pedio
pedorra,F,S
pedorras,F,P,pedorra
pedorrera,F,S,pedorrero
pedorreras,F,P,pedorrero
pedorrero,M,S,pedorrero
pedorreros,M,P,pedorrero
pedorro,M,S,pedorro
pedorros,M,P,pedorro
pedregosa,F,S,pedregoso
pedregosas,F,P,pedregoso
pedregoso,M,S,pedregoso
pedregosos,M,P,pedregoso
pedriza,F,S,pedrizo
pedrizas,F,P,pedrizo
pedrizo,M,S,pedrizo
pedrizos,M,P,pedrizo
pedrosa,F,S,pedroso
pedrosas,F,P,pedroso
pedroso,M,S,pedroso
pedrosos,M,P,pedroso
pedrés,M,S
pedunculada,F,S,pedunculado
pedunculadas,F,P,pedunculado
pedunculado,M,S,pedunculado
pedunculados,M,P,pedunculado
pedánea,F,S,pedáneo
pedáneas,F,P,pedáneo
pedáneo,M,S,pedáneo
pedáneos,M,P,pedáneo
pegadiza,F,S,pegadizo
pegadizas,F,P,pegadizo
pegadizo,M,S,pegadizo
pegadizos,M,P,pegadizo
pegajosa,F,S,pegajoso
pegajosas,F,P,pegajoso
pegajoso,M,S,pegajoso
pegajosos,M,P,pegajoso
pegasea,F,S,pegaseo
pegaseas,F,P,pegaseo
pegaseo,M,S,pegaseo
pegaseos,M,P,pegaseo
pegona,F,S
pegonas,F,P
pegones,M,P,pegón
peguntosa,F,S,peguntoso
peguntosas,F,P,peguntoso
peguntoso,M,S,peguntoso
peguntosos,M,P,peguntoso
pegón,M,S
pehuenche,M,S
pehuenches,M,P,pehuenche
peinada,F,S
peinadas,F,P,peinado
peinado,M,S
peinador,M,S,peinador
peinadora,F,S,peinador
peinadoras,F,P,peinador
peinadores,M,P,peinador
peinados,M,P,peinado
pejina,F,S,pejino
pejinas,F,P,pejino
pejino,M,S,pejino
pejinos,M,P,pejino
pelada,F,S,pelado
peladas,F,P,pelado
pelado,M,S,pelado
pelados,M,P,pelado
pelagiana,F,S,pelagiano
pelagianas,F,P,pelagiano
pelagiano,M,S,pelagiano
pelagianos,M,P,pelagiano
pelagrosa,F,S,pelagroso
pelagrosas,F,P,pelagroso
pelagroso,M,S,pelagroso
pelagrosos,M,P,pelagroso
pelasga,F,S,pelasgo
pelasgas,F,P,pelasgo
pelasgo,M,S,pelasgo
pelasgos,M,P,pelasgo
pelaza,M,S
pelazas,M,P,pelaza
peleador,M,S,peleador
peleadora,F,S,peleador
peleadoras,F,P,peleador
peleadores,M,P,peleador
pelecaniforme,A,S
pelecaniformes,A,P,pelecaniforme
pelena,F,S
pelenas,F,P
pelendona,F,S,pelendón
pelendonas,F,P,pelendón
pelendones,M,P,pelendón
pelendón,M,S,pelendón
peleones,M,P,peleón
peletera,F,S,peletero
peleteras,F,P,peletero
peletero,M,S,peletero
peleteros,M,P,peletero
peleón,M,S
peliaguda,F,S,peliagudo
peliagudas,F,P,peliagudo
peliagudo,M,S,peliagudo
peliagudos,M,P,peliagudo
peliblanca,F,S,peliblanco
peliblancas,F,P,peliblanco
peliblanco,M,S,peliblanco
peliblancos,M,P,peliblanco
peliblanda,F,S,peliblando
peliblandas,F,P,peliblando
peliblando,M,S,peliblando
peliblandos,M,P,peliblando
pelicana,F,S,pelicano
pelicanas,F,P,pelicano
pelicano,M,S,pelicano
pelicanos,M,P,pelicano
pelicorta,F,S,pelicorto
pelicortas,F,P,pelicorto
pelicorto,M,S,pelicorto
pelicortos,M,P,pelicorto
pelicular,A,S,pelicular
peliculares,A,P,pelicular
peliculera,F,S,peliculero
peliculeras,F,P,peliculero
peliculero,M,S,peliculero
peliculeros,M,P,peliculero
pelidura,F,S,peliduro
peliduras,F,P,peliduro
peliduro,M,S,peliduro
peliduros,M,P,peliduro
peligna,F,S,peligno
pelignas,F,P,peligno
peligno,M,S,peligno
pelignos,M,P,peligno
peligrosa,F,S,peligroso
peligrosas,F,P,peligroso
peligroso,M,S,peligroso
peligrosos,M,P,peligroso
pelilarga,F,S,pelilargo
pelilargas,F,P,pelilargo
pelilargo,M,S,pelilargo
pelilargos,M,P,pelilargo
pelillosa,F,S,pelilloso
pelillosas,F,P,pelilloso
pelilloso,M,S,pelilloso
pelillosos,M,P,pelilloso
pelinegra,F,S,pelinegro
pelinegras,F,P,pelinegro
pelinegro,M,S,pelinegro
pelinegros,M,P,pelinegro
pelirroja,F,S,pelirrojo
pelirrojas,F,P,pelirrojo
pelirrojo,M,S,pelirrojo
pelirrojos,M,P,pelirrojo
pelirrubia,F,S,pelirrubio
pelirrubias,F,P,pelirrubio
pelirrubio,M,S,pelirrubio
pelirrubios,M,P,pelirrubio
pelitiesa,F,S,pelitieso
pelitiesas,F,P,pelitieso
pelitieso,M,S,pelitieso
pelitiesos,M,P,pelitieso
pellejuda,F,S,pellejudo
pellejudas,F,P,pellejudo
pellejudo,M,S,pellejudo
pellejudos,M,P,pellejudo
pellizcador,M,S,pellizcador
pellizcadora,F,S,pellizcador
pellizcadoras,F,P,pellizcador
pellizcadores,M,P,pellizcador
pelona,F,S
pelonas,F,P
pelones,M,P,pelón
peloponense,A,S
peloponenses,A,P,peloponense
peloponesia,F,S
peloponesiaca,F,S,peloponesiaco
peloponesiacas,F,P,peloponesiaco
peloponesiaco,M,S,peloponesiaco
peloponesiacos,M,P,peloponesiaco
peloponesias,F,P,peloponesia
peloponesio,M,S,peloponesio
peloponesios,M,P,peloponesio
peloponesíaca,F,S,peloponesíaco
peloponesíacas,F,P,peloponesíaco
peloponesíaco,M,S,peloponesíaco
peloponesíacos,M,P,peloponesíaco
pelosa,F,S,peloso
pelosas,F,P,peloso
peloso,M,S,peloso
pelosos,M,P,peloso
pelotera,F,S,pelotero
peloteras,F,P,pelotero
pelotero,M,S,pelotero
peloteros,M,P,pelotero
pelotillera,F,S,pelotillero
pelotilleras,F,P,pelotillero
pelotillero,M,S,pelotillero
pelotilleros,M,P,pelotillero
peloto,M,S,peloto
pelotos,M,P,peloto
peltada,F,S,peltado
peltadas,F,P,peltado
peltado,M,S,peltado
peltados,M,P,peltado
peluda,F,S,peludo
peludas,F,P,peludo
peludo,M,S,peludo
peludos,M,P,peludo
pelvi,M,S
pelviana,F,S,pelviano
pelvianas,F,P,pelviano
pelviano,M,S,pelviano
pelvianos,M,P,pelviano
pelvis,M,P,pelvi
pelágica,F,S,pelágico
pelágicas,F,P,pelágico
pelágico,M,S,pelágico
pelágicos,M,P,pelágico
pelásgica,F,S,pelásgico
pelásgicas,F,P,pelásgico
pelásgico,M,S,pelásgico
pelásgicos,M,P,pelásgico
pelón,M,S
pena,F,S
penable,A,S,penable
penables,A,P,penable
penachuda,F,S,penachudo
penachudas,F,P,penachudo
penachudo,M,S,penachudo
penachudos,M,P,penachudo
penada,F,S
penadas,F,P
penado,M,S
penador,M,S,penador
penadores,M,P,penador
penados,M,P,penado
penal,A,S,penal
penales,A,P,penal
penalista,A,S
penalistas,A,P,penalista
penante,A,S
penantes,A,P,penante
penas,F,P,pena
pencuda,F,S,pencudo
pencudas,F,P,pencudo
pencudo,M,S,pencudo
pencudos,M,P,pencudo
pendenciera,F,S,pendenciero
pendencieras,F,P,pendenciero
pendenciero,M,S,pendenciero
pendencieros,M,P,pendenciero
pendiente,A,S
pendientes,A,P,pendiente
pendona,F,S
pendonas,F,P
pendones,M,P,pendón
pendonista,A,S
pendonistas,A,P,pendonista
pendular,A,S,pendular
pendulares,A,P,pendular
pendón,M,S
peneque,M,S
peneques,M,P,peneque
penetrable,A,S,penetrable
penetrables,A,P,penetrable
penetrador,M,S,penetrador
penetradora,F,S,penetrador
penetradoras,F,P,penetrador
penetradores,M,P,penetrador
penetrante,A,S
penetrantes,A,P,penetrante
penetrativa,F,S,penetrativo
penetrativas,F,P,penetrativo
penetrativo,M,S,penetrativo
penetrativos,M,P,penetrativo
peniana,F,S,peniano
penianas,F,P,peniano
peniano,M,S,peniano
penianos,M,P,peniano
penibética,F,S,penibético
penibéticas,F,P,penibético
penibético,M,S,penibético
penibéticos,M,P,penibético
peninsular,A,S,peninsular
peninsulares,A,P,peninsular
penitenciada,F,S,penitenciado
penitenciadas,F,P,penitenciado
penitenciado,M,S,penitenciado
penitenciados,M,P,penitenciado
penitencial,A,S,penitencial
penitenciales,A,P,penitencial
penitenciaria,F,S,penitenciario
penitenciarias,F,P,penitenciario
penitenciario,M,S,penitenciario
penitenciarios,M,P,penitenciario
penitente,A,S
penitentes,A,P,penitente
peno,M,S,peno
penos,M,P,peno
penosa,F,S,penoso
penosas,F,P,penoso
penoso,M,S,penoso
penosos,M,P,penoso
pensable,A,S,pensable
pensables,A,P,pensable
pensada,F,S
pensadas,F,P
pensado,M,S
pensador,M,S,pensador
pensadora,F,S,pensador
pensadoras,F,P,pensador
pensadores,M,P,pensador
pensados,M,P
pensativa,F,S,pensativo
pensativas,F,P,pensativo
pensativo,M,S,pensativo
pensativos,M,P,pensativo
pensil,A,S,pensil
pensiles,A,P,pensil
pensilvana,F,S,pensilvano
pensilvanas,F,P,pensilvano
pensilvano,M,S,pensilvano
pensilvanos,M,P,pensilvano
pensionada,F,S,pensionado
pensionadas,F,P,pensionado
pensionado,M,S,pensionado
pensionados,M,P,pensionado
pensosa,F,S,pensoso
pensosas,F,P,pensoso
pensoso,M,S,pensoso
pensosos,M,P,pensoso
pentadecágono,M,S,pentadecágono
pentadecágonos,M,P,pentadecágono
pentadáctila,F,S,pentadáctilo
pentadáctilas,F,P,pentadáctilo
pentadáctilo,M,S,pentadáctilo
pentadáctilos,M,P,pentadáctilo
pentagonal,A,S,pentagonal
pentagonales,A,P,pentagonal
pentapolitana,F,S,pentapolitano
pentapolitanas,F,P,pentapolitano
pentapolitano,M,S,pentapolitano
pentapolitanos,M,P,pentapolitano
pentasílaba,F,S,pentasílabo
pentasílabas,F,P,pentasílabo
pentasílabo,M,S,pentasílabo
pentasílabos,M,P,pentasílabo
pentavalente,A,S
pentavalentes,A,P,pentavalente
pentedecágona,F,S,pentedecágono
pentedecágonas,F,P,pentedecágono
pentedecágono,M,S,pentedecágono
pentedecágonos,M,P,pentedecágono
pentágona,F,S,pentágono
pentágonas,F,P,pentágono
pentágono,M,S,pentágono
pentágonos,M,P,pentágono
pentámera,F,S,pentámero
pentámeras,F,P,pentámero
pentámero,M,S,pentámero
pentámeros,M,P,pentámero
pentámetro,M,S,pentámetro
pentámetros,M,P,pentámetro
pentélica,F,S,pentélico
pentélicas,F,P,pentélico
pentélico,M,S,pentélico
pentélicos,M,P,pentélico
penumbrosa,F,S,penumbroso
penumbrosas,F,P,penumbroso
penumbroso,M,S,penumbroso
penumbrosos,M,P,penumbroso
penígera,F,S,penígero
penígeras,F,P,penígero
penígero,M,S,penígero
penígeros,M,P,penígero
penúltima,F,S,penúltimo
penúltimas,F,P,penúltimo
penúltimo,M,S,penúltimo
penúltimos,M,P,penúltimo
peonia,F,S,peonio
peonias,F,P,peonio
peonio,M,S,peonio
peonios,M,P,peonio
pepino,M,S,pepino
pepinos,M,P,pepino
pepitosa,F,S,pepitoso
pepitosas,F,P,pepitoso
pepitoso,M,S,pepitoso
pepitosos,M,P,pepitoso
pequeña,F,S
pequeñas,F,P,pequeña
pequeñina,F,S
pequeñinas,F,P
pequeñines,M,P
pequeño,M,S,pequeño
pequeños,M,P,pequeño
pequeñuela,F,S,pequeñuelo
pequeñuelas,F,P,pequeñuelo
pequeñuelo,M,S,pequeñuelo
pequeñuelos,M,P,pequeñuelo
pequeñín,M,S
pequinesa,F,S
pequinesas,F,P
pequineses,M,P
pequinés,M,S
pera,M,S
peras,M,P,pera
perceptible,A,S,perceptible
perceptibles,A,P,perceptible
perceptiva,F,S,perceptivo
perceptivas,F,P,perceptivo
perceptivo,M,S,perceptivo
perceptivos,M,P,perceptivo
perceptor,M,S,perceptor
perceptora,F,S,perceptor
perceptoras,F,P,perceptor
perceptores,M,P,perceptor
perchada,F,S,perchado
perchadas,F,P,perchado
perchado,M,S,perchado
perchados,M,P,perchado
perchelera,F,S,perchelero
percheleras,F,P,perchelero
perchelero,M,S,perchelero
percheleros,M,P,perchelero
percherona,F,S,percherón
percheronas,F,P,percherón
percherones,M,P,percherón
percherón,M,S,percherón
percochona,F,S,percochón
percochonas,F,P,percochón
percochones,M,P,percochón
percochón,M,S,percochón
percuciente,A,S
percucientes,A,P,percuciente
perdedor,M,S,perdedor
perdedora,F,S,perdedor
perdedoras,F,P,perdedor
perdedores,M,P,perdedor
perdida,F,S
perdidas,F,P,perdido
perdidiza,F,S,perdidizo
perdidizas,F,P,perdidizo
perdidizo,M,S,perdidizo
perdidizos,M,P,perdidizo
perdido,M,S,perdido
perdidos,M,P,perdido
perdidosa,F,S,perdidoso
perdidosas,F,P,perdidoso
perdidoso,M,S,perdidoso
perdidosos,M,P,perdidoso
perdiguera,F,S,perdiguero
perdigueras,F,P,perdiguero
perdiguero,M,S,perdiguero
perdigueros,M,P,perdiguero
perdonable,A,S,perdonable
perdonables,A,P,perdonable
perdonador,M,S,perdonador
perdonadora,F,S,perdonador
perdonadoras,F,P,perdonador
perdonadores,M,P,perdonador
perdularia,F,S,perdulario
perdularias,F,P,perdulario
perdulario,M,S,perdulario
perdularios,M,P,perdulario
perdurable,A,S,perdurable
perdurables,A,P,perdurable
perecedera,F,S,perecedero
perecederas,F,P,perecedero
perecedero,M,S,perecedero
perecederos,M,P,perecedero
peregrina,F,S,peregrino
peregrinas,F,P,peregrino
peregrino,M,S,peregrino
peregrinos,M,P,peregrino
perenal,A,S,perenal
perenales,A,P,perenal
perene,M,S
perenes,M,P,perene
perennal,A,S,perennal
perennales,A,P,perennal
perenne,M,S
perennes,M,P,perenne
perennifolia,F,S,perennifolio
perennifolias,F,P,perennifolio
perennifolio,M,S,perennifolio
perennifolios,M,P,perennifolio
perennigélida,F,S,perennigélido
perennigélidas,F,P,perennigélido
perennigélido,M,S,perennigélido
perennigélidos,M,P,perennigélido
perentoria,F,S,perentorio
perentorias,F,P,perentorio
perentorio,M,S,perentorio
perentorios,M,P,perentorio
perezosa,F,S,perezoso
perezosas,F,P,perezoso
perezoso,M,S,perezoso
perezosos,M,P,perezoso
perfeccionador,M,S,perfeccionador
perfeccionadora,F,S,perfeccionador
perfeccionadoras,F,P,perfeccionador
perfeccionadores,M,P,perfeccionador
perfeccionista,A,S
perfeccionistas,A,P,perfeccionista
perfecta,F,S
perfectas,F,P,perfecto
perfectible,A,S,perfectible
perfectibles,A,P,perfectible
perfectiva,F,S,perfectivo
perfectivas,F,P,perfectivo
perfectivo,M,S,perfectivo
perfectivos,M,P,perfectivo
perfecto,M,S,perfecto
perfectos,M,P,perfecto
perfeta,F,S,perfeto
perfetas,F,P,perfeto
perfeto,M,S,perfeto
perfetos,M,P,perfeto
perficiente,A,S
perficientes,A,P,perficiente
perfilada,F,S
perfiladas,F,P,perfilado
perfilado,M,S
perfilador,M,S,perfilador
perfiladora,F,S,perfilador
perfiladoras,F,P,perfilador
perfiladores,M,P,perfilador
perfilados,M,P,perfilado
perfoliada,F,S,perfoliado
perfoliadas,F,P,perfoliado
perfoliado,M,S,perfoliado
perfoliados,M,P,perfoliado
perforador,M,S,perforador
perforadora,F,S,perforador
perforadoras,F,P,perforador
perforadores,M,P,perforador
perfumador,M,S,perfumador
perfumadora,F,S,perfumador
perfumadoras,F,P,perfumador
perfumadores,M,P,perfumador
perfunctoria,F,S,perfunctorio
perfunctorias,F,P,perfunctorio
perfunctorio,M,S,perfunctorio
perfunctorios,M,P,perfunctorio
pericial,A,S,pericial
periciales,A,P,pericial
pericona,F,S
periconas,F,P
pericones,M,P,pericón
pericárdica,F,S,pericárdico
pericárdicas,F,P,pericárdico
pericárdico,M,S,pericárdico
pericárdicos,M,P,pericárdico
pericón,M,S
perieca,F,S,perieco
periecas,F,P,perieco
perieco,M,S,perieco
